id,name,brand,category,description,price,original_price,stock_quantity,gender,season,color,sizes,features,rating,review_count,is_active,discount_rate
120.0,Salomon Speed Spor V2,Salomon,Spor Tişört,"Salomon Speed Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, hafif, UV korumalı. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",290.0,350.0,200,erkek,4 mevsim,Beyaz,"['L', 'S', 'XL', 'XXL']","['hızlı kuruyan', 'hafif', 'UV korumalı', 'reflektif bant', 'antimikrobiyal']",3,128.0,True,17.14
121.0,Puma Pro Spor X,Puma,Spor Ayakkabı,"Puma Pro Spor X, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, nefes alan, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2910.0,2910.0,152,kadın,kışlık,Yeşil,"['37', '38', '39', '40', '41', '43', '44', '45']","['kaymaz taban', 'nefes alan', 'ortopedik', 'yüksek taban', 'su geçirmez']",3,164.0,True,0.0
122.0,Salomon Air Koşu V2,Salomon,Koşu Ayakkabısı,"Salomon Air Koşu V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, hafif, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3160.0,3160.0,174,unisex,yazlık,Kırmızı,"['36', '37', '38', '39', '41', '42', '43', '44', '45']","['nefes alan', 'hafif', 'yüksek koşu verimi', 'geniş burun']",4,13.0,True,0.0
123.0,Asics Ultra Spor 3.0,Asics,Spor Tişört,"Asics Ultra Spor 3.0, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, elastik, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",560.0,560.0,129,kadın,yazlık,Sarı,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['antimikrobiyal', 'elastik', 'hafif']",4,445.0,True,0.0
124.0,Under Armour Ultra Spor Lite,Under Armour,Spor Tişört,"Under Armour Ultra Spor Lite, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: reflektif bant, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",240.0,290.0,191,kadın,4 mevsim,Yeşil,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['reflektif bant', 'antimikrobiyal']",4,297.0,True,17.24
125.0,Under Armour Profesyonel Spor Plus,Under Armour,Spor Tişört,"Under Armour Profesyonel Spor Plus, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: UV korumalı, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",450.0,450.0,200,erkek,yazlık,Lacivert,"['L', 'M', 'S', 'XS', 'XXL']","['UV korumalı', 'elastik']",3,247.0,True,0.0
126.0,Adidas Pro Spor X,Adidas,Spor Şort,"Adidas Pro Spor X, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: esnek bel, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",750.0,750.0,132,unisex,yazlık,Lacivert,"['L', 'S', 'XL', 'XS', 'XXL']","['esnek bel', 'hızlı kuruyan']",3,81.0,True,0.0
127.0,Puma Comfort Spor Lite,Puma,Spor Tişört,"Puma Comfort Spor Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, nem emici, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",750.0,1050.0,16,kadın,4 mevsim,Siyah,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['elastik', 'nem emici', 'reflektif bant', 'hızlı kuruyan', 'hafif']",4,409.0,True,28.57
128.0,Skechers Speed Spor Lite,Skechers,Spor Şort,"Skechers Speed Spor Lite, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, hafif, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",690.0,690.0,172,kadın,yazlık,Mavi,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['geniş kesim', 'hafif', 'dar kesim', 'hızlı kuruyan']",4,152.0,True,0.0
130.0,Puma Pro Spor Boost,Puma,Spor Tişört,"Puma Pro Spor Boost, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: reflektif bant, nem emici, UV korumalı. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",970.0,970.0,126,erkek,yazlık,Yeşil,"['L', 'M', 'XL', 'XS', 'XXL']","['reflektif bant', 'nem emici', 'UV korumalı', 'antimikrobiyal', 'hızlı kuruyan']",3,251.0,True,0.0
131.0,New Balance Pro Spor X,New Balance,Spor Ayakkabı,"New Balance Pro Spor X, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, ortopedik, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2060.0,2360.0,198,unisex,kışlık,Turuncu,"['36', '37', '38', '39', '41', '43', '44', '45']","['yüksek taban', 'ortopedik', 'su geçirmez', 'hafif']",4,187.0,True,12.71
132.0,Asics Pro Koşu Boost,Asics,Koşu Ayakkabısı,"Asics Pro Koşu Boost, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3600.0,3600.0,156,erkek,yazlık,Sarı,"['36', '38', '39', '40', '42', '43', '44', '45']","['nefes alan', 'yastıklı taban']",4,84.0,True,0.0
134.0,Skechers Ultra Koşu Max,Skechers,Koşu Ayakkabısı,"Skechers Ultra Koşu Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, nefes alan, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2310.0,2310.0,177,unisex,yazlık,Beyaz,"['36', '39', '41', '42', '43', '44', '45']","['geniş burun', 'nefes alan', 'yüksek koşu verimi', 'amortisörlü']",4,188.0,True,0.0
135.0,Adidas Air Spor Max,Adidas,Spor Şort,"Adidas Air Spor Max, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, hafif, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",480.0,690.0,87,kadın,yazlık,Mavi,"['L', 'XL', 'XS', 'XXL']","['fermuarlı cep', 'hafif', 'dar kesim', 'geniş kesim', 'hızlı kuruyan']",4,390.0,True,30.43
136.0,Puma Elite Spor Plus,Puma,Spor Ayakkabı,"Puma Elite Spor Plus, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",810.0,810.0,70,erkek,4 mevsim,Gri,"['36', '37', '38', '39', '41', '43']","['nefes alan', 'hafif']",3,184.0,True,0.0
137.0,Reebok Comfort Spor X,Reebok,Spor Tişört,"Reebok Comfort Spor X, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",650.0,650.0,113,erkek,4 mevsim,Lacivert,"['L', 'S', 'XL', 'XS', 'XXL']","['nem emici', 'hızlı kuruyan']",3,356.0,True,0.0
138.0,Reebok Profesyonel Spor Lite,Reebok,Spor Tişört,"Reebok Profesyonel Spor Lite, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, UV korumalı. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",470.0,470.0,34,kadın,4 mevsim,Lacivert,"['M', 'XL', 'XS', 'XXL']","['nem emici', 'UV korumalı']",4,346.0,True,0.0
139.0,Skechers Pro Spor Lite,Skechers,Spor Tişört,"Skechers Pro Spor Lite, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, hafif, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",880.0,1000.0,192,unisex,4 mevsim,Turuncu,"['L', 'M', 'XL', 'XS', 'XXL']","['antimikrobiyal', 'hafif', 'hızlı kuruyan']",3,373.0,True,12.0
140.0,Adidas Ultra Spor Max,Adidas,Spor Şort,"Adidas Ultra Spor Max, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, esnek bel, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",310.0,450.0,61,unisex,yazlık,Yeşil,"['L', 'M', 'XL', 'XS']","['dar kesim', 'esnek bel', 'hızlı kuruyan', 'geniş kesim']",4,57.0,True,31.11
141.0,Under Armour Pro Spor V2,Under Armour,Spor Ayakkabı,"Under Armour Pro Spor V2, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, su geçirmez, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",520.0,580.0,15,erkek,yazlık,Sarı,"['36', '38', '39', '40', '41', '42', '43', '44']","['nefes alan', 'su geçirmez', 'ortopedik', 'hafif', 'yüksek taban']",4,203.0,True,10.34
142.0,Asics Profesyonel Spor 3.0,Asics,Spor Tişört,"Asics Profesyonel Spor 3.0, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: reflektif bant, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",480.0,480.0,166,unisex,yazlık,Mavi,"['L', 'M', 'S', 'XS', 'XXL']","['reflektif bant', 'hızlı kuruyan']",4,33.0,True,0.0
143.0,Reebok Profesyonel Spor Plus,Reebok,Spor Ayakkabı,"Reebok Profesyonel Spor Plus, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",680.0,680.0,179,unisex,4 mevsim,Lacivert,"['37', '38', '40', '42', '44', '45']","['ortopedik', 'kaymaz taban']",3,254.0,True,0.0
144.0,Adidas Air Spor X,Adidas,Spor Şort,"Adidas Air Spor X, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, hızlı kuruyan, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",460.0,660.0,42,kadın,yazlık,Turuncu,"['M', 'S', 'XL', 'XS']","['hafif', 'hızlı kuruyan', 'esnek bel', 'fermuarlı cep']",3,130.0,True,30.3
145.0,Nike Air Spor Boost,Nike,Spor Ayakkabı,"Nike Air Spor Boost, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3240.0,4810.0,9,kadın,kışlık,Yeşil,"['36', '37', '38', '39', '40', '41', '42', '44', '45']","['yüksek taban', 'terletmeyen']",4,467.0,True,32.64
146.0,Columbia Comfort Spor X,Columbia,Spor Ayakkabı,"Columbia Comfort Spor X, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek taban, nefes alan, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3110.0,3110.0,198,kadın,yazlık,Beyaz,"['36', '38', '43', '44']","['yüksek taban', 'nefes alan', 'ortopedik']",4,167.0,True,0.0
147.0,Asics Speed Spor Boost,Asics,Spor Tişört,"Asics Speed Spor Boost, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, reflektif bant, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1000.0,1000.0,187,unisex,4 mevsim,Turuncu,"['L', 'S', 'XL', 'XS']","['antimikrobiyal', 'reflektif bant', 'hızlı kuruyan', 'elastik']",4,389.0,True,0.0
148.0,Columbia Pro Spor Lite,Columbia,Spor Tişört,"Columbia Pro Spor Lite, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: UV korumalı, nem emici. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",240.0,240.0,60,unisex,4 mevsim,Gri,"['L', 'M', 'S', 'XS']","['UV korumalı', 'nem emici']",3,492.0,True,0.0
151.0,Adidas Ultra Spor Boost,Adidas,Spor Ayakkabı,"Adidas Ultra Spor Boost, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, hafif, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3400.0,3400.0,12,unisex,yazlık,Kırmızı,"['36', '37', '38', '39', '40', '41', '42', '43', '44', '45']","['terletmeyen', 'hafif', 'su geçirmez', 'nefes alan']",4,133.0,True,0.0
152.0,Adidas Profesyonel Spor X,Adidas,Spor Tişört,"Adidas Profesyonel Spor X, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, hafif, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",640.0,910.0,5,unisex,4 mevsim,Beyaz,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['hızlı kuruyan', 'hafif', 'elastik']",5,101.0,True,29.67
153.0,Nike Ultra Koşu Max,Nike,Koşu Ayakkabısı,"Nike Ultra Koşu Max, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, geniş burun, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1280.0,1500.0,71,unisex,4 mevsim,Yeşil,"['39', '40', '44', '45']","['yüksek koşu verimi', 'geniş burun', 'nefes alan', 'amortisörlü', 'yastıklı taban']",3,76.0,True,14.67
154.0,Columbia Elite Koşu X,Columbia,Koşu Ayakkabısı,"Columbia Elite Koşu X, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3390.0,3390.0,63,kadın,yazlık,Kırmızı,"['36', '38', '39', '40', '41', '42', '43', '44']","['hafif', 'nefes alan']",4,410.0,True,0.0
157.0,Puma Elite Spor X,Puma,Spor Şort,"Puma Elite Spor X, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: esnek bel, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",430.0,430.0,157,erkek,yazlık,Mor,"['L', 'M', 'S', 'XS', 'XXL']","['esnek bel', 'fermuarlı cep']",3,66.0,True,0.0
158.0,Salomon Comfort Spor V2,Salomon,Spor Tişört,"Salomon Comfort Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",750.0,750.0,150,erkek,4 mevsim,Mavi,"['L', 'M', 'S', 'XL', 'XXL']","['hafif', 'reflektif bant']",3,154.0,True,0.0
159.0,Puma Comfort Spor Max,Puma,Spor Şort,"Puma Comfort Spor Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, geniş kesim, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",190.0,190.0,179,unisex,yazlık,Gri,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['fermuarlı cep', 'geniş kesim', 'dar kesim', 'hafif']",4,200.0,True,0.0
160.0,Puma Pro Koşu Lite,Puma,Koşu Ayakkabısı,"Puma Pro Koşu Lite, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4200.0,4200.0,186,erkek,4 mevsim,Beyaz,"['39', '40', '41', '44']","['karbon plaka', 'hafif']",4,228.0,True,0.0
161.0,Under Armour Pro Spor Boost,Under Armour,Spor Ayakkabı,"Under Armour Pro Spor Boost, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: terletmeyen, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3400.0,3400.0,126,kadın,kışlık,Yeşil,"['37', '39', '40', '41', '42', '43', '44', '45']","['terletmeyen', 'amortisörlü']",4,179.0,True,0.0
162.0,Nike Pro Spor X,Nike,Spor Ayakkabı,"Nike Pro Spor X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, terletmeyen, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2640.0,2640.0,23,kadın,yazlık,Lacivert,"['36', '37', '38', '39', '40', '42', '45']","['ortopedik', 'terletmeyen', 'nefes alan', 'su geçirmez']",3,314.0,True,0.0
163.0,Under Armour Ultra Spor V2,Under Armour,Spor Ayakkabı,"Under Armour Ultra Spor V2, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, kaymaz taban, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2130.0,2130.0,39,erkek,yazlık,Yeşil,"['36', '37', '40', '41', '42', '43', '45']","['ortopedik', 'kaymaz taban', 'su geçirmez', 'nefes alan', 'hafif']",3,1.0,True,0.0
164.0,Asics Profesyonel Spor Plus,Asics,Spor Tişört,"Asics Profesyonel Spor Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: UV korumalı, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",230.0,230.0,47,kadın,4 mevsim,Gri,"['L', 'M', 'S', 'XS', 'XXL']","['UV korumalı', 'elastik']",3,195.0,True,0.0
165.0,Asics Ultra Koşu Boost,Asics,Koşu Ayakkabısı,"Asics Ultra Koşu Boost, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, yastıklı taban, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4140.0,4140.0,193,unisex,yazlık,Mavi,"['40', '42', '44', '45']","['amortisörlü', 'yastıklı taban', 'karbon plaka', 'geniş burun']",4,283.0,True,0.0
166.0,Salomon Ultra Koşu Plus,Salomon,Koşu Ayakkabısı,"Salomon Ultra Koşu Plus, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, nefes alan, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4770.0,5650.0,49,kadın,yazlık,Lacivert,"['38', '39', '42', '45']","['yastıklı taban', 'nefes alan', 'yüksek koşu verimi', 'karbon plaka']",3,216.0,True,15.58
167.0,Under Armour Comfort Spor Boost,Under Armour,Spor Şort,"Under Armour Comfort Spor Boost, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: esnek bel, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",700.0,700.0,3,unisex,yazlık,Mavi,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['esnek bel', 'hafif']",4,319.0,True,0.0
168.0,Adidas Speed Spor Boost,Adidas,Spor Ayakkabı,"Adidas Speed Spor Boost, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1872.5,1872.5,146,kadın,4 mevsim,Yeşil,"['38', '40', '42', '44', '45']","['ortopedik', 'nefes alan']",4,19.0,True,-64.25
170.0,Skechers Ultra Spor Boost,Skechers,Spor Tişört,"Skechers Ultra Spor Boost, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, elastik, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",750.0,750.0,199,erkek,yazlık,Gri,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['antimikrobiyal', 'elastik', 'reflektif bant', 'UV korumalı', 'nem emici']",4,450.0,True,0.0
171.0,Skechers Profesyonel Spor 3.0,Skechers,Spor Ayakkabı,"Skechers Profesyonel Spor 3.0, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, su geçirmez, yüksek taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2480.0,3210.0,114,kadın,4 mevsim,Beyaz,"['36', '37', '38', '41', '42', '44', '45']","['ortopedik', 'su geçirmez', 'yüksek taban']",3,445.0,True,22.74
172.0,Nike Elite Spor X,Nike,Spor Şort,"Nike Elite Spor X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",290.0,290.0,5,unisex,yazlık,Kırmızı,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['geniş kesim', 'fermuarlı cep', 'dar kesim']",4,495.0,True,0.0
176.0,Under Armour Comfort Spor X,Under Armour,Spor Tişört,"Under Armour Comfort Spor X, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: UV korumalı, hızlı kuruyan, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",370.0,530.0,120,kadın,4 mevsim,Mavi,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['UV korumalı', 'hızlı kuruyan', 'hafif']",3,324.0,True,30.19
178.0,Skechers Pro Spor V2,Skechers,Spor Ayakkabı,"Skechers Pro Spor V2, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: su geçirmez, yüksek taban, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2330.0,2330.0,122,unisex,yazlık,Yeşil,"['36', '37', '38', '39', '40', '41', '42', '43']","['su geçirmez', 'yüksek taban', 'terletmeyen']",3,19.0,True,0.0
180.0,Puma Air Spor Plus,Puma,Spor Tişört,"Puma Air Spor Plus, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",650.0,810.0,166,erkek,yazlık,Siyah,"['L', 'M', 'S', 'XL', 'XS', 'XXL']","['hızlı kuruyan', 'hafif']",4,192.0,True,19.75
181.0,Nike Comfort Spor X,Nike,Spor Ayakkabı,"Nike Comfort Spor X, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, yüksek taban, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",960.0,960.0,2,unisex,kışlık,Lacivert,"['38', '39', '40', '44']","['amortisörlü', 'yüksek taban', 'terletmeyen', 'ortopedik', 'su geçirmez']",3,338.0,True,0.0
183.0,New Balance Profesyonel Spor X,New Balance,Spor Şort,"New Balance Profesyonel Spor X, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: esnek bel, geniş kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",640.0,890.0,65,erkek,yazlık,Beyaz,"['L', 'M', 'XL', 'XS', 'XXL']","['esnek bel', 'geniş kesim']",4,233.0,True,28.09
184.0,Asics Pro Spor Boost,Asics,Spor Ayakkabı,"Asics Pro Spor Boost, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, kaymaz taban, terletmeyen. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2420.0,3010.0,112,erkek,yazlık,Lacivert,"['36', '37', '38', '39', '40', '41', '42', '44', '45']","['nefes alan', 'kaymaz taban', 'terletmeyen', 'amortisörlü']",4,137.0,True,19.6
185.0,Skechers Air Koşu Plus,Skechers,Koşu Ayakkabısı,"Skechers Air Koşu Plus, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, karbon plaka, yüksek koşu verimi. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4600.0,4600.0,145,erkek,yazlık,Yeşil,"['36', '37', '39', '40', '41', '42', '44', '45']","['yastıklı taban', 'karbon plaka', 'yüksek koşu verimi']",4,92.0,True,0.0
186.0,Reebok Elite Spor X,Reebok,Spor Ayakkabı,"Reebok Elite Spor X, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: ortopedik, kaymaz taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2760.0,2760.0,144,erkek,kışlık,Mor,"['37', '38', '39', '40', '41', '42', '43', '44', '45']","['ortopedik', 'kaymaz taban']",3,489.0,True,0.0
187.0,Columbia Speed Spor X,Columbia,Spor Tişört,"Columbia Speed Spor X, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: antimikrobiyal, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",210.0,210.0,61,kadın,4 mevsim,Lacivert,"['L', 'S', 'XL', 'XXL']","['antimikrobiyal', 'hızlı kuruyan']",3,142.0,True,0.0
188.0,Adidas Elite Spor Plus,Adidas,Spor Tişört,"Adidas Elite Spor Plus, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, elastik, antimikrobiyal. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",240.0,240.0,142,unisex,4 mevsim,Siyah,"['L', 'M', 'XL', 'XXL']","['nem emici', 'elastik', 'antimikrobiyal', 'UV korumalı', 'hafif']",4,422.0,True,0.0
